time	V(n_3p)
Step Information: Cd=100f  (Run: 1/10)
7.365462485032196e-010	1.467838e-005
7.377735392189419e-010	4.091737e-004
7.391152803151978e-010	8.731761e-004
7.404201748543704e-010	1.340126e-003
7.417267939334357e-010	1.806813e-003
7.430789170300482e-010	2.273466e-003
7.443183624024546e-010	2.675436e-003
7.456020125972730e-010	3.056245e-003
7.468305135516739e-010	3.380495e-003
7.482028470222410e-010	3.690893e-003
7.495225719072573e-010	3.935073e-003
7.507338518328777e-010	4.111645e-003
7.519894053455329e-010	4.247560e-003
7.533681427996934e-010	4.344143e-003
7.547070643389448e-010	4.388724e-003
7.560282729466258e-010	4.389295e-003
7.572552696125292e-010	4.354779e-003
7.585383430849257e-010	4.286078e-003
7.597846153085250e-010	4.190180e-003
7.610018826249482e-010	4.070763e-003
7.624028821334993e-010	3.903332e-003
7.637612280674539e-010	3.710750e-003
7.651083942760340e-010	3.489667e-003
7.663338205028145e-010	3.261196e-003
7.676319274794746e-010	2.988652e-003
7.690159343425423e-010	2.660709e-003
7.703302482763490e-010	2.310839e-003
7.715643307585908e-010	1.945992e-003
7.728267773980984e-010	1.534613e-003
7.740646290940007e-010	1.092840e-003
7.754977466609460e-010	5.338772e-004
7.767933086603754e-010	-1.406154e-005
7.780625573704198e-010	-5.875882e-004
7.793527652604981e-010	-1.203928e-003
7.805848549918019e-010	-1.819127e-003
7.820086678219696e-010	-2.554591e-003
7.833398501302310e-010	-3.257563e-003
7.847567462280441e-010	-4.010972e-003
7.859974116212041e-010	-4.665826e-003
7.872795317807733e-010	-5.327887e-003
7.885036659666696e-010	-5.937376e-003
7.897725803645347e-010	-6.536664e-003
7.911771789028019e-010	-7.150759e-003
7.924494828989130e-010	-7.653589e-003
7.937863854931348e-010	-8.118561e-003
7.950035001732913e-010	-8.479333e-003
7.964384820037089e-010	-8.821446e-003
7.977696490005079e-010	-9.053835e-003
7.990752934509828e-010	-9.199379e-003
8.002916284885714e-010	-9.260479e-003
8.015635360775090e-010	-9.247808e-003
8.027935341923645e-010	-9.162632e-003
8.040978971925959e-010	-8.997078e-003
8.055082101878121e-010	-8.736314e-003
8.067306520212726e-010	-8.447036e-003
8.080580329234713e-010	-8.073980e-003
8.092926907456953e-010	-7.679268e-003
8.106217632117632e-010	-7.212572e-003
8.120493382617485e-010	-6.675208e-003
8.134181393492954e-010	-6.137711e-003
8.147542090487849e-010	-5.605089e-003
8.159856566499162e-010	-5.118257e-003
8.172396210454334e-010	-4.637555e-003
8.185709863367664e-010	-4.155746e-003
8.200023182624180e-010	-3.684629e-003
8.213602530391875e-010	-3.295460e-003
8.226213720073806e-010	-2.994967e-003
8.238858612403011e-010	-2.761579e-003
8.252698116733859e-010	-2.593124e-003
8.266969479962235e-010	-2.522906e-003
8.279667314552247e-010	-2.554140e-003
8.292906383694673e-010	-2.684253e-003
8.305075710062805e-010	-2.892881e-003
8.317730399937522e-010	-3.199665e-003
8.332434309212115e-010	-3.667469e-003
8.346285248129932e-010	-4.211358e-003
8.359813887332363e-010	-4.830361e-003
8.372141844428966e-010	-5.460699e-003
8.384909884031418e-010	-6.168776e-003
8.399930003844619e-010	-7.055599e-003
8.413795059017611e-010	-7.906995e-003
8.425874930971210e-010	-8.658113e-003
8.439303972103557e-010	-9.484229e-003
8.451790670922063e-010	-1.022720e-002
8.465233680822919e-010	-1.098007e-002
8.480013263248320e-010	-1.172792e-002
