Freq.	mag(V(d_3p))
Step Information: C_d=100f  (Run: 1/10)
1.87106500000000e+010	(-2.44544955782182e+001dB,0.00000000000000e+000°)
1.87306400000000e+010	(-2.44539871047450e+001dB,0.00000000000000e+000°)
1.87506300000000e+010	(-2.44532411715667e+001dB,0.00000000000000e+000°)
1.87706200000000e+010	(-2.44522575703680e+001dB,0.00000000000000e+000°)
1.87906100000000e+010	(-2.44510360858565e+001dB,0.00000000000000e+000°)
1.88106000000000e+010	(-2.44495764957986e+001dB,0.00000000000000e+000°)
1.88305900000000e+010	(-2.44478785710540e+001dB,0.00000000000000e+000°)
1.88505800000000e+010	(-2.44459420756134e+001dB,0.00000000000000e+000°)
1.88705700000000e+010	(-2.44437667666377e+001dB,0.00000000000000e+000°)
1.88905600000000e+010	(-2.44413523944965e+001dB,0.00000000000000e+000°)
1.89105500000000e+010	(-2.44386987028117e+001dB,0.00000000000000e+000°)
1.89305400000000e+010	(-2.44358054284999e+001dB,0.00000000000000e+000°)
1.89505300000000e+010	(-2.44326723018183e+001dB,0.00000000000000e+000°)
1.89705200000000e+010	(-2.44292990464111e+001dB,0.00000000000000e+000°)
1.89905100000000e+010	(-2.44256853793594e+001dB,0.00000000000000e+000°)
1.90105000000000e+010	(-2.44218310112321e+001dB,0.00000000000000e+000°)
1.90304900000000e+010	(-2.44177356461395e+001dB,0.00000000000000e+000°)
1.90504800000000e+010	(-2.44133989817884e+001dB,0.00000000000000e+000°)
1.90704700000000e+010	(-2.44088207095417e+001dB,0.00000000000000e+000°)
1.90904600000000e+010	(-2.44040005144768e+001dB,0.00000000000000e+000°)
1.91104500000000e+010	(-2.43989380754513e+001dB,0.00000000000000e+000°)
1.91304400000000e+010	(-2.43936330651678e+001dB,0.00000000000000e+000°)
1.91504300000000e+010	(-2.43880851502425e+001dB,0.00000000000000e+000°)
1.91704200000000e+010	(-2.43822939912779e+001dB,0.00000000000000e+000°)
1.91904100000000e+010	(-2.43762592429378e+001dB,0.00000000000000e+000°)
1.92104000000000e+010	(-2.43699805540260e+001dB,0.00000000000000e+000°)
1.92303900000000e+010	(-2.43634575675674e+001dB,0.00000000000000e+000°)
1.92503800000000e+010	(-2.43566899208949e+001dB,0.00000000000000e+000°)
1.92703700000000e+010	(-2.43496772457371e+001dB,0.00000000000000e+000°)
1.92903600000000e+010	(-2.43424191683131e+001dB,0.00000000000000e+000°)
1.93103500000000e+010	(-2.43349153094289e+001dB,0.00000000000000e+000°)
1.93303400000000e+010	(-2.43271652845803e+001dB,0.00000000000000e+000°)
1.93503300000000e+010	(-2.43191687040574e+001dB,0.00000000000000e+000°)
1.93703200000000e+010	(-2.43109251730572e+001dB,0.00000000000000e+000°)
1.93903100000000e+010	(-2.43024342917983e+001dB,0.00000000000000e+000°)
1.94103000000000e+010	(-2.42936956556429e+001dB,0.00000000000000e+000°)
1.94302900000000e+010	(-2.42847088552226e+001dB,0.00000000000000e+000°)
1.94502800000000e+010	(-2.42754734765697e+001dB,0.00000000000000e+000°)
1.94702700000000e+010	(-2.42659891012558e+001dB,0.00000000000000e+000°)
1.94902600000000e+010	(-2.42562553065345e+001dB,0.00000000000000e+000°)
1.95102500000000e+010	(-2.42462716654937e+001dB,0.00000000000000e+000°)
1.95302400000000e+010	(-2.42360377472086e+001dB,0.00000000000000e+000°)
1.95502300000000e+010	(-2.42255531169091e+001dB,0.00000000000000e+000°)
1.95702200000000e+010	(-2.42148173361477e+001dB,0.00000000000000e+000°)
1.95902100000000e+010	(-2.42038299629783e+001dB,0.00000000000000e+000°)
1.96102000000000e+010	(-2.41925905521430e+001dB,0.00000000000000e+000°)
1.96301900000000e+010	(-2.41810986552652e+001dB,0.00000000000000e+000°)
1.96501800000000e+010	(-2.41693538210520e+001dB,0.00000000000000e+000°)
1.96701700000000e+010	(-2.41573555955059e+001dB,0.00000000000000e+000°)
1.96901600000000e+010	(-2.41451035221448e+001dB,0.00000000000000e+000°)
1.97101500000000e+010	(-2.41325971422320e+001dB,0.00000000000000e+000°)
1.97301400000000e+010	(-2.41198359950162e+001dB,0.00000000000000e+000°)
1.97501300000000e+010	(-2.41068196179812e+001dB,0.00000000000000e+000°)
1.97701200000000e+010	(-2.40935475471078e+001dB,0.00000000000000e+000°)
1.97901100000000e+010	(-2.40800193171449e+001dB,0.00000000000000e+000°)
1.98101000000000e+010	(-2.40662344618938e+001dB,0.00000000000000e+000°)
1.98300900000000e+010	(-2.40521925145050e+001dB,0.00000000000000e+000°)
1.98500800000000e+010	(-2.40378930077856e+001dB,0.00000000000000e+000°)
1.98700700000000e+010	(-2.40233354745222e+001dB,0.00000000000000e+000°)
1.98900600000000e+010	(-2.40085194478162e+001dB,0.00000000000000e+000°)
1.99100500000000e+010	(-2.39934444614338e+001dB,0.00000000000000e+000°)
1.99300400000000e+010	(-2.39781100501709e+001dB,0.00000000000000e+000°)
1.99500300000000e+010	(-2.39625157502333e+001dB,0.00000000000000e+000°)
1.99700200000000e+010	(-2.39466610996338e+001dB,0.00000000000000e+000°)
1.99900100000000e+010	(-2.39305456386044e+001dB,0.00000000000000e+000°)
2.00100000000000e+010	(-2.39141689100281e+001dB,0.00000000000000e+000°)
2.00299900000000e+010	(-2.38975304598878e+001dB,0.00000000000000e+000°)
2.00499800000000e+010	(-2.38806298377334e+001dB,0.00000000000000e+000°)
2.00699700000000e+010	(-2.38634665971707e+001dB,0.00000000000000e+000°)
2.00899600000000e+010	(-2.38460402963683e+001dB,0.00000000000000e+000°)
2.01099500000000e+010	(-2.38283504985882e+001dB,0.00000000000000e+000°)
2.01299400000000e+010	(-2.38103967727373e+001dB,0.00000000000000e+000°)
2.01499300000000e+010	(-2.37921786939420e+001dB,0.00000000000000e+000°)
2.01699200000000e+010	(-2.37736958441476e+001dB,0.00000000000000e+000°)
2.01899100000000e+010	(-2.37549478127422e+001dB,0.00000000000000e+000°)
2.02099000000000e+010	(-2.37359341972072e+001dB,0.00000000000000e+000°)
2.02298900000000e+010	(-2.37166546037940e+001dB,0.00000000000000e+000°)
2.02498800000000e+010	(-2.36971086482300e+001dB,0.00000000000000e+000°)
2.02698700000000e+010	(-2.36772959564534e+001dB,0.00000000000000e+000°)
2.02898600000000e+010	(-2.36572161653790e+001dB,0.00000000000000e+000°)
2.03098500000000e+010	(-2.36368689236951e+001dB,0.00000000000000e+000°)
2.03298400000000e+010	(-2.36162538926941e+001dB,0.00000000000000e+000°)
2.03498300000000e+010	(-2.35953707471379e+001dB,0.00000000000000e+000°)
2.03698200000000e+010	(-2.35742191761574e+001dB,0.00000000000000e+000°)
2.03898100000000e+010	(-2.35527988841926e+001dB,0.00000000000000e+000°)
2.04098000000000e+010	(-2.35311095919667e+001dB,0.00000000000000e+000°)
2.04297900000000e+010	(-2.35091510375057e+001dB,0.00000000000000e+000°)
2.04497800000000e+010	(-2.34869229771966e+001dB,0.00000000000000e+000°)
2.04697700000000e+010	(-2.34644251868896e+001dB,0.00000000000000e+000°)
2.04897600000000e+010	(-2.34416574630479e+001dB,0.00000000000000e+000°)
2.05097500000000e+010	(-2.34186196239414e+001dB,0.00000000000000e+000°)
2.05297400000000e+010	(-2.33953115108933e+001dB,0.00000000000000e+000°)
2.05497300000000e+010	(-2.33717329895737e+001dB,0.00000000000000e+000°)
2.05697200000000e+010	(-2.33478839513508e+001dB,0.00000000000000e+000°)
2.05897100000000e+010	(-2.33237643146930e+001dB,0.00000000000000e+000°)
2.06097000000000e+010	(-2.32993740266326e+001dB,0.00000000000000e+000°)
2.06296900000000e+010	(-2.32747130642858e+001dB,0.00000000000000e+000°)
2.06496800000000e+010	(-2.32497814364365e+001dB,0.00000000000000e+000°)
2.06696700000000e+010	(-2.32245791851849e+001dB,0.00000000000000e+000°)
2.06896600000000e+010	(-2.31991063876637e+001dB,0.00000000000000e+000°)
2.07096500000000e+010	(-2.31733631578218e+001dB,0.00000000000000e+000°)
2.07296400000000e+010	(-2.31473496482827e+001dB,0.00000000000000e+000°)
2.07496300000000e+010	(-2.31210660522784e+001dB,0.00000000000000e+000°)
2.07696200000000e+010	(-2.30945126056602e+001dB,0.00000000000000e+000°)
2.07896100000000e+010	(-2.30676895889926e+001dB,0.00000000000000e+000°)
2.08096000000000e+010	(-2.30405973297304e+001dB,0.00000000000000e+000°)
2.08295900000000e+010	(-2.30132362044841e+001dB,0.00000000000000e+000°)
2.08495800000000e+010	(-2.29856066413784e+001dB,0.00000000000000e+000°)
2.08695700000000e+010	(-2.29577091225028e+001dB,0.00000000000000e+000°)
2.08895600000000e+010	(-2.29295441864618e+001dB,0.00000000000000e+000°)
2.09095500000000e+010	(-2.29011124310287e+001dB,0.00000000000000e+000°)
2.09295400000000e+010	(-2.28724145159037e+001dB,0.00000000000000e+000°)
2.09495300000000e+010	(-2.28434511655837e+001dB,0.00000000000000e+000°)
2.09695200000000e+010	(-2.28142231723439e+001dB,0.00000000000000e+000°)
2.09895100000000e+010	(-2.27847313993433e+001dB,0.00000000000000e+000°)
2.10095000000000e+010	(-2.27549767838467e+001dB,0.00000000000000e+000°)
2.10294900000000e+010	(-2.27249603405799e+001dB,0.00000000000000e+000°)
2.10494800000000e+010	(-2.26946831652139e+001dB,0.00000000000000e+000°)
2.10694700000000e+010	(-2.26641464379888e+001dB,0.00000000000000e+000°)
2.10894600000000e+010	(-2.26333514274775e+001dB,0.00000000000000e+000°)
2.11094500000000e+010	(-2.26022994944996e+001dB,0.00000000000000e+000°)
2.11294400000000e+010	(-2.25709920961853e+001dB,0.00000000000000e+000°)
2.11494300000000e+010	(-2.25394307901995e+001dB,0.00000000000000e+000°)
2.11694200000000e+010	(-2.25076172391286e+001dB,0.00000000000000e+000°)
2.11894100000000e+010	(-2.24755532150368e+001dB,0.00000000000000e+000°)
2.12094000000000e+010	(-2.24432406041987e+001dB,0.00000000000000e+000°)
2.12293900000000e+010	(-2.24106814120106e+001dB,0.00000000000000e+000°)
2.12493800000000e+010	(-2.23778777680921e+001dB,0.00000000000000e+000°)
2.12693700000000e+010	(-2.23448319315797e+001dB,0.00000000000000e+000°)
2.12893600000000e+010	(-2.23115462966200e+001dB,0.00000000000000e+000°)
2.13093500000000e+010	(-2.22780233980698e+001dB,0.00000000000000e+000°)
2.13293400000000e+010	(-2.22442659174095e+001dB,0.00000000000000e+000°)
2.13493300000000e+010	(-2.22102766888741e+001dB,0.00000000000000e+000°)
2.13693200000000e+010	(-2.21760587058133e+001dB,0.00000000000000e+000°)
2.13893100000000e+010	(-2.21416151272806e+001dB,0.00000000000000e+000°)
2.14093000000000e+010	(-2.21069492848659e+001dB,0.00000000000000e+000°)
2.14292900000000e+010	(-2.20720646897723e+001dB,0.00000000000000e+000°)
2.14492800000000e+010	(-2.20369650401448e+001dB,0.00000000000000e+000°)
2.14692700000000e+010	(-2.20016542286638e+001dB,0.00000000000000e+000°)
2.14892600000000e+010	(-2.19661363503994e+001dB,0.00000000000000e+000°)
2.15092500000000e+010	(-2.19304157109421e+001dB,0.00000000000000e+000°)
2.15292400000000e+010	(-2.18944968348133e+001dB,0.00000000000000e+000°)
2.15492300000000e+010	(-2.18583844741599e+001dB,0.00000000000000e+000°)
2.15692200000000e+010	(-2.18220836177425e+001dB,0.00000000000000e+000°)
2.15892100000000e+010	(-2.17855995002212e+001dB,0.00000000000000e+000°)
2.16092000000000e+010	(-2.17489376117427e+001dB,0.00000000000000e+000°)
2.16291900000000e+010	(-2.17121037078392e+001dB,0.00000000000000e+000°)
2.16491800000000e+010	(-2.16751038196375e+001dB,0.00000000000000e+000°)
2.16691700000000e+010	(-2.16379442643860e+001dB,0.00000000000000e+000°)
2.16891600000000e+010	(-2.16006316563030e+001dB,0.00000000000000e+000°)
2.17091500000000e+010	(-2.15631729177483e+001dB,0.00000000000000e+000°)
2.17291400000000e+010	(-2.15255752907198e+001dB,0.00000000000000e+000°)
2.17491300000000e+010	(-2.14878463486772e+001dB,0.00000000000000e+000°)
2.17691200000000e+010	(-2.14499940086939e+001dB,0.00000000000000e+000°)
2.17891100000000e+010	(-2.14120265439327e+001dB,0.00000000000000e+000°)
2.18091000000000e+010	(-2.13739525964470e+001dB,0.00000000000000e+000°)
2.18290900000000e+010	(-2.13357811903013e+001dB,0.00000000000000e+000°)
2.18490800000000e+010	(-2.12975217450080e+001dB,0.00000000000000e+000°)
2.18690700000000e+010	(-2.12591840892711e+001dB,0.00000000000000e+000°)
2.18890600000000e+010	(-2.12207784750290e+001dB,0.00000000000000e+000°)
2.19090500000000e+010	(-2.11823155917884e+001dB,0.00000000000000e+000°)
2.19290400000000e+010	(-2.11438065812295e+001dB,0.00000000000000e+000°)
2.19490300000000e+010	(-2.11052630520743e+001dB,0.00000000000000e+000°)
2.19690200000000e+010	(-2.10666970951926e+001dB,0.00000000000000e+000°)
2.19890100000000e+010	(-2.10281212989305e+001dB,0.00000000000000e+000°)
2.20090000000000e+010	(-2.09895487646291e+001dB,0.00000000000000e+000°)
2.20289900000000e+010	(-2.09509931223128e+001dB,0.00000000000000e+000°)
2.20489800000000e+010	(-2.09124685465082e+001dB,0.00000000000000e+000°)
2.20689700000000e+010	(-2.08739897721592e+001dB,0.00000000000000e+000°)
2.20889600000000e+010	(-2.08355721105980e+001dB,0.00000000000000e+000°)
2.21089500000000e+010	(-2.07972314655230e+001dB,0.00000000000000e+000°)
2.21289400000000e+010	(-2.07589843489330e+001dB,0.00000000000000e+000°)
2.21489300000000e+010	(-2.07208478969601e+001dB,0.00000000000000e+000°)
2.21689200000000e+010	(-2.06828398855369e+001dB,0.00000000000000e+000°)
2.21889100000000e+010	(-2.06449787458261e+001dB,0.00000000000000e+000°)
2.22089000000000e+010	(-2.06072835793357e+001dB,0.00000000000000e+000°)
2.22288900000000e+010	(-2.05697741726345e+001dB,0.00000000000000e+000°)
2.22488800000000e+010	(-2.05324710115717e+001dB,0.00000000000000e+000°)
2.22688700000000e+010	(-2.04953952948992e+001dB,0.00000000000000e+000°)
2.22888600000000e+010	(-2.04585689471842e+001dB,0.00000000000000e+000°)
2.23088500000000e+010	(-2.04220146308893e+001dB,0.00000000000000e+000°)
2.23288400000000e+010	(-2.03857557574879e+001dB,0.00000000000000e+000°)
2.23488300000000e+010	(-2.03498164974715e+001dB,0.00000000000000e+000°)
2.23688200000000e+010	(-2.03142217890910e+001dB,0.00000000000000e+000°)
2.23888100000000e+010	(-2.02789973456669e+001dB,0.00000000000000e+000°)
2.24088000000000e+010	(-2.02441696612847e+001dB,0.00000000000000e+000°)
2.24287900000000e+010	(-2.02097660146850e+001dB,0.00000000000000e+000°)
2.24487800000000e+010	(-2.01758144711319e+001dB,0.00000000000000e+000°)
2.24687700000000e+010	(-2.01423438820463e+001dB,0.00000000000000e+000°)
2.24887600000000e+010	(-2.01093838821554e+001dB,0.00000000000000e+000°)
2.25087500000000e+010	(-2.00769648839100e+001dB,0.00000000000000e+000°)
2.25287400000000e+010	(-2.00451180688947e+001dB,0.00000000000000e+000°)
2.25487300000000e+010	(-2.00138753759446e+001dB,0.00000000000000e+000°)
2.25687200000000e+010	(-1.99832694856612e+001dB,0.00000000000000e+000°)
2.25887100000000e+010	(-1.99533338010048e+001dB,0.00000000000000e+000°)
2.26087000000000e+010	(-1.99241024236222e+001dB,0.00000000000000e+000°)
2.26286900000000e+010	(-1.98956101255496e+001dB,0.00000000000000e+000°)
2.26486800000000e+010	(-1.98678923159125e+001dB,0.00000000000000e+000°)
2.26686700000000e+010	(-1.98409850022255e+001dB,0.00000000000000e+000°)
2.26886600000000e+010	(-1.98149247458829e+001dB,0.00000000000000e+000°)
2.27086500000000e+010	(-1.97897486113982e+001dB,0.00000000000000e+000°)
2.27286400000000e+010	(-1.97654941089546e+001dB,0.00000000000000e+000°)
2.27486300000000e+010	(-1.97421991297943e+001dB,0.00000000000000e+000°)
2.27686200000000e+010	(-1.97199018739661e+001dB,0.00000000000000e+000°)
2.27886100000000e+010	(-1.96986407699430e+001dB,0.00000000000000e+000°)
2.28086000000000e+010	(-1.96784543855961e+001dB,0.00000000000000e+000°)
2.28285900000000e+010	(-1.96593813300171e+001dB,0.00000000000000e+000°)
2.28485800000000e+010	(-1.96414601456596e+001dB,0.00000000000000e+000°)
2.28685700000000e+010	(-1.96247291902823e+001dB,0.00000000000000e+000°)
2.28885600000000e+010	(-1.96092265081626e+001dB,0.00000000000000e+000°)
2.29085500000000e+010	(-1.95949896900680e+001dB,0.00000000000000e+000°)
2.29285400000000e+010	(-1.95820557214765e+001dB,0.00000000000000e+000°)
2.29485300000000e+010	(-1.95704608185655e+001dB,0.00000000000000e+000°)
2.29685200000000e+010	(-1.95602402515074e+001dB,0.00000000000000e+000°)
2.29885100000000e+010	(-1.95514281546592e+001dB,0.00000000000000e+000°)
2.30085000000000e+010	(-1.95440573232778e+001dB,0.00000000000000e+000°)
2.30284900000000e+010	(-1.95381589964675e+001dB,0.00000000000000e+000°)
2.30484800000000e+010	(-1.95337626261369e+001dB,0.00000000000000e+000°)
2.30684700000000e+010	(-1.95308956318601e+001dB,0.00000000000000e+000°)
2.30884600000000e+010	(-1.95295831416575e+001dB,0.00000000000000e+000°)
2.31084500000000e+010	(-1.95298477188597e+001dB,0.00000000000000e+000°)
2.31284400000000e+010	(-1.95317090754138e+001dB,0.00000000000000e+000°)
2.31484300000000e+010	(-1.95351837721996e+001dB,0.00000000000000e+000°)
2.31684200000000e+010	(-1.95402849071885e+001dB,0.00000000000000e+000°)
2.31884100000000e+010	(-1.95470217925727e+001dB,0.00000000000000e+000°)
2.32084000000000e+010	(-1.95553996223475e+001dB,0.00000000000000e+000°)
2.32283900000000e+010	(-1.95654191322299e+001dB,0.00000000000000e+000°)
2.32483800000000e+010	(-1.95770762542498e+001dB,0.00000000000000e+000°)
2.32683700000000e+010	(-1.95903617688736e+001dB,0.00000000000000e+000°)
2.32883600000000e+010	(-1.96052609580935e+001dB,0.00000000000000e+000°)
2.33083500000000e+010	(-1.96217532635511e+001dB,0.00000000000000e+000°)
2.33283400000000e+010	(-1.96398119544639e+001dB,0.00000000000000e+000°)
2.33483300000000e+010	(-1.96594038108639e+001dB,0.00000000000000e+000°)
2.33683200000000e+010	(-1.96804888284528e+001dB,0.00000000000000e+000°)
2.33883100000000e+010	(-1.97030199521848e+001dB,0.00000000000000e+000°)
2.34083000000000e+010	(-1.97269428465235e+001dB,0.00000000000000e+000°)
2.34282900000000e+010	(-1.97521957111093e+001dB,0.00000000000000e+000°)
2.34482800000000e+010	(-1.97787091513402e+001dB,0.00000000000000e+000°)
2.34682700000000e+010	(-1.98064061140120e+001dB,0.00000000000000e+000°)
2.34882600000000e+010	(-1.98352018986913e+001dB,0.00000000000000e+000°)
2.35082500000000e+010	(-1.98650042558040e+001dB,0.00000000000000e+000°)
2.35282400000000e+010	(-1.98957135824846e+001dB,0.00000000000000e+000°)
2.35482300000000e+010	(-1.99272232269587e+001dB,0.00000000000000e+000°)
2.35682200000000e+010	(-1.99594199115770e+001dB,0.00000000000000e+000°)
2.35882100000000e+010	(-1.99921842834874e+001dB,0.00000000000000e+000°)
2.36082000000000e+010	(-2.00253916003035e+001dB,0.00000000000000e+000°)
2.36281900000000e+010	(-2.00589125559174e+001dB,0.00000000000000e+000°)
2.36481800000000e+010	(-2.00926142488160e+001dB,0.00000000000000e+000°)
2.36681700000000e+010	(-2.01263612918590e+001dB,0.00000000000000e+000°)
2.36881600000000e+010	(-2.01600170585322e+001dB,0.00000000000000e+000°)
2.37081500000000e+010	(-2.01934450562157e+001dB,0.00000000000000e+000°)
2.37281400000000e+010	(-2.02265104121638e+001dB,0.00000000000000e+000°)
2.37481300000000e+010	(-2.02590814527850e+001dB,0.00000000000000e+000°)
2.37681200000000e+010	(-2.02910313516615e+001dB,0.00000000000000e+000°)
2.37881100000000e+010	(-2.03222398167636e+001dB,0.00000000000000e+000°)
2.38081000000000e+010	(-2.03525947827840e+001dB,0.00000000000000e+000°)
2.38280900000000e+010	(-2.03819940706755e+001dB,0.00000000000000e+000°)
2.38480800000000e+010	(-2.04103469736572e+001dB,0.00000000000000e+000°)
2.38680700000000e+010	(-2.04375757273793e+001dB,0.00000000000000e+000°)
